program_administrator,fuel_type_funding_source,portfolio,primary_end_use_sector,program_name,nys_clean_heat,new_efficiency_new_york,lmi_market_rate,active_inactive,year,reporting_period,expenditures,reductions,participants
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2004,2004 Q2,0,0,3
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2004,2004 Q3,0,0,11
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2004,2004 Q4,0,0,9
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2005,2005 Q1,0,0,9
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2005,2005 Q2,0,0,4
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2005,2005 Q3,0,0,1
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2005,2005 Q4,0,0,3
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2006,2006 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2006,2006 Q2,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2006,2006 Q3,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2006,2006 Q4,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2007,2007 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2007,2007 Q2,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2007,2007 Q3,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2007,2007 Q4,0,0,1
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2008,2008 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2008,2008 Q2,0,0,3
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2008,2008 Q3,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2008,2008 Q4,0,0,1
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2009,2009 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2009,2009 Q2,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2009,2009 Q3,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2009,2009 Q4,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2010,2010 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2010,2010 Q2,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2010,2010 Q3,0,1536.28,10
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2010,2010 Q4,0,7548.27,16
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2011,2011 Q1,0,4920.33,19
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2011,2011 Q2,0,14750.19,38
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2011,2011 Q3,0,19744.58,50
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2011,2011 Q4,0,40645.8,85
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2012,2012 Q1,0,25467.18,69
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2012,2012 Q2,0,11462.43,40
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2012,2012 Q3,0,3092.42,7
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2012,2012 Q4,0,948.42,2
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2013,2013 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2013,2013 Q2,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2013,2013 Q3,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2013,2013 Q4,0,0,1
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2014,2014 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2014,2014 Q2,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2014,2014 Q3,185975.55,5005.96,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2014,2014 Q4,274618.48,11073.46,1
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2015,2015 Q1,1096078.01,16085.21,3
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2015,2015 Q2,718969,11878.9,4
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2015,2015 Q3,294234.09,19279.97,7
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2015,2015 Q4,501366.5,24604.26,10
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2016,2016 Q1,255387.75,12833.53,10
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2016,2016 Q2,393283.25,26156.49,51
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2016,2016 Q3,1112353.5,24539.85,23
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2016,2016 Q4,496935.5,25415.9,21
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2017,2017 Q1,401276.75,26979.25,16
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2017,2017 Q2,1001934.5,33074.19,37
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2017,2017 Q3,615368.75,55232.3,27
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2017,2017 Q4,488809,51742.74,16
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2018,2018 Q1,431258.5,25337.85,24
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2018,2018 Q2,362678,27165.87,19
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2018,2018 Q3,663639,55684.46,22
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2018,2018 Q4,215845.5,18308.95,15
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2019,2019 Q1,339186,31883.82,26
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2019,2019 Q2,394898,26969.87,12
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2019,2019 Q3,202909,16313.46,6
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2019,2019 Q4,558355,33930.23,13
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2020,2020 Q1,325310,36751.99,14
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2020,2020 Q2,208790,36046.3,3
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2020,2020 Q3,270973,23275.94,8
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2020,2020 Q4,56880,6659.17,2
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2021,2021 Q1,291945,19636.28,6
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2021,2021 Q2,16767,32786.76,4
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2021,2021 Q3,537186,8571.61,4
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2021,2021 Q4,70828,0,1
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2022,2022 Q1,1186600,95331.76,18
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2022,2022 Q2,788958,32898.21,11
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2022,2022 Q3,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2022,2022 Q4,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2023,2023 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2023,2023 Q2,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2023,2023 Q3,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2023,2023 Q4,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2024,2024 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2024,2024 Q2,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2024,2024 Q3,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2024,2024 Q4,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2025,2025 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2025,2025 Q2,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2025,2025 Q3,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2025,2025 Q4,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2026,2026 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2026,2026 Q2,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2026,2026 Q3,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2026,2026 Q4,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2027,2027 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2027,2027 Q2,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2027,2027 Q3,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2027,2027 Q4,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2028,2028 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2028,2028 Q2,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2028,2028 Q3,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2028,2028 Q4,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2029,2029 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2029,2029 Q2,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2029,2029 Q3,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2029,2029 Q4,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2030,2030 Q1,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2030,2030 Q2,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2030,2030 Q3,0,0,0
NYSERDA,Electric,Solar PV,Commercial,NY-Sun: Small Commercial,No,No,Market Rate,Active,2030,2030 Q4,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2016,2016 Q1,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2016,2016 Q2,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2016,2016 Q3,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2016,2016 Q4,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2017,2017 Q1,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2017,2017 Q2,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2017,2017 Q3,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2017,2017 Q4,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2018,2018 Q1,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2018,2018 Q2,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2018,2018 Q3,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2018,2018 Q4,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2019,2019 Q1,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2019,2019 Q2,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2019,2019 Q3,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2019,2019 Q4,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2020,2020 Q1,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2020,2020 Q2,30030,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2020,2020 Q3,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2020,2020 Q4,0,1812.01,2
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2021,2021 Q1,452880,4997.88,15
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2021,2021 Q2,627750,8886.43,16
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2021,2021 Q3,246240,3399.25,4
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2021,2021 Q4,38880,632.77,1
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2022,2022 Q1,262740,4322.83,27
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2022,2022 Q2,40260,642.03,4
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2022,2022 Q3,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2022,2022 Q4,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2023,2023 Q1,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2023,2023 Q2,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2023,2023 Q3,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2023,2023 Q4,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2024,2024 Q1,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2024,2024 Q2,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2024,2024 Q3,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2024,2024 Q4,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2025,2025 Q1,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2025,2025 Q2,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2025,2025 Q3,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2025,2025 Q4,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2026,2026 Q1,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2026,2026 Q2,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2026,2026 Q3,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2026,2026 Q4,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2027,2027 Q1,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2027,2027 Q2,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2027,2027 Q3,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2027,2027 Q4,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2028,2028 Q1,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2028,2028 Q2,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2028,2028 Q3,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2028,2028 Q4,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2029,2029 Q1,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2029,2029 Q2,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2029,2029 Q3,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2029,2029 Q4,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2030,2030 Q1,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2030,2030 Q2,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2030,2030 Q3,0,0,0
NYSERDA,Electric,Solar PV,Multifamily,NY-Sun: Low-Moderate Income,No,No,LMI,Active,2030,2030 Q4,0,0,0
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2016,2016 Q1,0,0,0
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2016,2016 Q2,0,0,0
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2016,2016 Q3,0,15662.3,124
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2016,2016 Q4,0,27280.94,214
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2017,2017 Q1,0,20908.71,174
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2017,2017 Q2,0,13905.95,123
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2017,2017 Q3,0,6038.03,52
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2017,2017 Q4,0,9096.07,73
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2018,2018 Q1,0,9914.83,83
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2018,2018 Q2,0,9855.54,82
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2018,2018 Q3,0,12729.21,115
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2018,2018 Q4,0,11024.15,98
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2019,2019 Q1,0,16865.68,151
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2019,2019 Q2,0,13397.76,120
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2019,2019 Q3,0,13203.26,120
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2019,2019 Q4,0,14815.52,139
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2020,2020 Q1,0,21496.2,205
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2020,2020 Q2,0,8433.78,78
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2020,2020 Q3,0,25005.14,216
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2020,2020 Q4,0,42118.1,357
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2021,2021 Q1,0,30137.85,249
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2021,2021 Q2,0,29859.55,244
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2021,2021 Q3,0,24559.49,192
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2021,2021 Q4,0,28488.7,235
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2022,2022 Q1,0,26054.3,216
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2022,2022 Q2,0,16969.12,142
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2022,2022 Q3,0,0,0
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2022,2022 Q4,0,0,0
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2023,2023 Q1,0,0,0
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2023,2023 Q2,0,0,0
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2023,2023 Q3,0,0,0
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2023,2023 Q4,0,0,0
NYSERDA,Electric,Solar PV,Residential,NY-Sun: Financing Only,No,No,Market Rate,Active,2024,2024 Q1,0,0,0
